uid,tid,pid,twc,tbc,ready_to_battle
825,573,6,838,3495,True
825,193,6,6468,12105,True
825,571,3,3701,5533,False
825,621,5,8184,10327,False
826,442,6,3754,4181,True
826,42,0,774,3263,True
827,27,1,9061,13239,True
827,306,3,1602,8796,True
827,596,5,6514,6876,False
827,47,1,888,4616,False
827,34,3,3967,14426,False
827,92,3,786,2263,False
827,194,5,207,279,True
827,218,4,2847,10440,False
827,77,2,7178,8628,True
828,4,6,5439,11991,False
828,381,4,4730,13529,False
828,365,2,4083,7806,True
829,438,4,4531,9893,True
829,451,6,4913,5069,True
829,434,3,7287,11352,True
829,462,1,3144,12997,False
829,47,3,2770,3071,False
830,173,5,3060,4285,False
830,195,6,866,3716,True
830,293,5,11733,13786,False
830,140,6,7518,11296,True
830,390,1,781,1023,False
830,493,3,10765,12089,True
831,436,0,2524,10383,False
832,263,1,1339,14808,True
832,218,5,5185,6064,False
832,438,1,665,4662,True
832,535,6,2416,12506,False
832,626,4,12383,13994,True
832,614,6,12180,12913,True
832,160,3,1201,10116,False
832,283,3,747,2128,True
833,422,6,2025,13249,True
833,197,6,2140,5751,True
833,212,2,828,6320,False
833,541,3,4273,6528,False
834,526,5,6612,8715,True
834,202,1,1324,12759,False
834,308,1,4787,8417,True
834,3,1,353,354,True
834,98,4,1899,5164,True
834,17,3,3,3,True
834,132,6,259,3390,True
834,478,2,63,118,False
835,467,1,2486,4239,False
835,418,1,40,63,True
835,10,6,2608,10258,False
835,38,4,2856,6457,True
836,304,1,962,2974,True
836,65,2,594,696,False
837,329,6,6559,13210,True
837,127,3,13473,13614,False
838,256,1,2584,3077,False
838,362,5,4056,14739,False
838,249,1,410,6876,True
838,446,0,110,162,True
839,566,1,1520,1823,True
839,66,4,2965,6806,False
839,111,1,7074,11835,True
839,146,3,263,766,True
839,332,6,5978,7793,True
839,49,3,4903,7289,False
839,377,5,9084,10722,True
840,291,2,6187,8757,False
840,39,2,4761,5712,False
840,271,2,552,1711,True
840,52,5,1250,1443,False
840,384,0,5718,6772,True
840,87,2,2765,4952,True
840,498,1,334,6169,False
840,153,0,8196,9632,True
841,96,0,1581,13564,True
841,460,2,7403,8900,True
841,393,3,2770,13438,False
841,649,1,4521,10721,False
841,220,1,6792,7172,False
841,526,3,9023,14048,True
841,275,3,6952,9463,True
841,569,5,201,6188,False
841,41,2,9993,10084,True
842,316,4,740,5177,False
842,540,0,3729,10635,True
842,464,0,760,13825,False
842,94,5,2859,7907,True
842,156,2,1841,2027,True
843,302,0,2209,6058,True
843,43,1,6141,11686,False
843,192,5,5397,14785,False
843,464,2,45,2151,True
843,584,0,614,1817,False
843,367,0,396,1238,False
843,569,2,477,1572,False
843,607,4,28,500,False
844,503,2,12952,13869,False
844,262,2,2472,7161,True
845,487,6,5841,10818,False
845,213,6,3665,13167,False
845,367,3,468,3826,False
845,135,2,1928,4951,True
846,447,1,3866,4895,True
846,27,5,2059,4110,False
846,37,4,8407,12687,False
846,69,2,727,799,True
846,457,5,9586,14430,True
847,39,1,4408,10962,True
847,146,1,23,1087,True
847,63,4,1275,12274,False
847,534,2,4242,14883,False
847,105,2,4813,11009,True
847,218,5,2908,12710,False
847,201,1,1245,11905,True
847,372,6,6202,14301,False
847,519,0,3081,6955,True
848,523,6,78,231,False
848,270,4,8473,8734,False
848,360,1,467,1121,True
848,500,2,3944,14633,False
849,212,1,594,9685,False
849,372,0,1603,11935,False
850,8,4,8012,11125,False
850,575,2,1260,1523,False
850,526,3,605,5285,False
850,76,2,1213,1216,False
851,183,5,2617,7229,True
851,288,5,2,12,True
851,167,5,65,1317,True
851,428,4,1241,9987,False
852,446,0,3598,9021,True
852,479,4,15,7696,False
853,8,1,3759,8004,False
854,47,4,2719,5025,True
854,371,5,3339,5304,True
854,192,4,9416,10327,False
854,343,3,3125,10098,False
854,242,3,2237,11577,True
854,568,6,1528,8834,True
854,492,6,905,2181,False
855,569,5,3533,5919,False
855,404,0,2287,2678,True
855,106,1,347,6867,False
855,448,2,1676,11231,True
855,124,4,168,13904,False
855,404,1,1237,1388,True
856,249,4,23,1462,True
856,505,3,2084,10464,False
857,66,4,3869,13784,True
857,122,5,978,6165,True
857,485,1,1979,7590,True
858,563,3,6013,14181,True
858,134,0,549,2092,False
858,228,0,12257,12845,True
858,474,0,1758,2568,True
858,381,1,2792,4778,True
858,612,4,6052,14699,False
858,130,0,863,11970,False
858,611,6,1336,1420,True
859,464,3,1202,1541,True
859,95,1,127,586,False
859,410,1,3830,8356,True
859,48,6,6762,12180,True
859,119,1,401,423,True
859,580,5,5518,11064,False
860,363,6,219,10669,True
860,100,6,1970,5866,False
860,183,0,760,3737,False
861,433,3,10562,11466,True
861,74,2,3374,5007,True
861,92,3,7852,13320,True
862,573,2,9081,11501,False
863,435,0,5919,5934,False
863,44,1,1182,6026,False
863,257,3,468,1124,False
863,484,3,552,5500,False
864,54,2,5003,5631,False
864,542,1,289,12259,False
864,527,5,1555,4236,False
864,334,4,1133,1664,False
864,275,6,5473,13775,True
865,454,4,10507,12923,True
865,164,2,732,13513,False
865,261,4,1553,4709,False
865,149,5,7917,9392,False
866,535,1,3492,5626,False
866,175,0,13979,14654,False
866,303,5,105,162,True
866,563,4,3660,14034,True
866,612,1,995,1411,False
866,360,2,848,4676,False
867,134,5,2521,3442,False
867,555,2,1547,11273,True
867,55,5,6398,9561,True
867,570,4,7758,14943,False
867,337,6,5691,7181,False
867,137,4,3704,9099,True
867,93,3,1191,7260,False
868,534,4,1546,14504,False
868,268,3,232,7673,False
868,133,3,5685,9702,False
868,406,5,10518,14544,False
868,418,1,320,3330,True
868,453,2,12468,14001,True
869,446,4,578,657,True
870,602,4,378,1338,False
870,475,0,1263,2892,True
870,328,0,2476,9211,True
870,284,2,3250,11526,True
870,304,4,3317,3701,True
870,310,5,8076,14700,True
871,496,6,598,1977,False
872,462,1,548,9000,False
872,409,4,1684,5535,False
872,427,3,6118,7975,False
872,516,0,1717,11408,False
872,584,6,3883,7848,True
872,380,4,7528,13660,True
873,325,4,1072,6958,True
873,109,0,8967,11768,False
873,105,6,745,3089,False
873,396,1,9501,13124,False
873,462,5,5734,10785,False
873,586,2,1766,2588,False
874,501,5,9524,14374,True
874,200,2,397,3117,False
874,613,5,9078,13958,True
875,6,5,1017,5896,False
875,229,6,3848,4242,False
876,366,4,3256,6871,False
876,382,5,9925,10296,True
876,236,6,1442,5161,True
876,551,0,2076,3661,True
876,489,0,6773,12332,False
876,631,3,6862,9802,False
877,133,2,5622,10607,False
877,448,5,2727,7048,True
877,550,6,5911,10082,False
878,540,4,6580,10456,False
878,527,1,1456,1847,False
878,322,6,10684,11919,False
878,473,6,1682,9321,True
878,319,4,1421,3852,False
878,300,1,3303,3688,True
879,461,5,9590,11013,False
879,34,0,6917,7746,True
879,489,0,8214,12958,False
879,328,5,3878,12022,True
879,278,1,11973,13327,True
879,319,4,5156,5605,True
880,191,0,8919,10843,False
880,389,5,2327,13599,True
880,495,3,152,8260,False
880,352,0,1526,9207,True
880,95,4,2526,13195,True
880,168,1,985,2939,False
880,648,3,4785,8906,True
880,491,6,245,515,True
880,584,0,7582,11781,True
881,49,1,204,1717,False
881,640,3,135,4425,True
881,136,1,3637,5187,True
881,205,4,6465,8422,True
881,317,1,8458,11787,True
881,42,1,2510,9531,True
881,4,0,4059,6176,True
881,97,0,7852,11946,True
881,476,1,9330,9370,True
882,575,6,4082,8131,True
883,536,4,5528,5718,False
883,443,1,12817,12836,False
883,132,5,5486,12176,True
883,172,0,1156,7404,True
883,421,4,3218,4045,True
883,510,6,415,14110,False
883,219,2,790,2784,False
884,443,5,505,10491,True
884,406,1,582,965,True
884,634,4,484,2301,True
884,246,5,4575,14613,True
884,627,4,77,456,False
884,586,3,3873,4258,True
885,646,6,13460,13568,False
885,539,3,2215,10543,True
886,438,6,3439,5086,False
886,363,4,10006,10294,True
886,78,3,8208,13792,True
887,354,0,13522,14236,True
887,308,5,6720,8198,True
887,11,4,6805,9375,False
887,117,3,9,250,False
887,342,3,2754,6492,True
887,355,2,3890,10208,True
887,370,2,3657,10508,True
887,538,1,5272,13638,True
888,50,3,10996,12470,True
888,538,0,10556,11481,False
888,26,0,3115,11362,False
888,260,5,821,3018,False
888,26,0,4583,10965,True
888,640,6,3734,4153,True
888,573,4,75,6267,True
888,561,1,4701,6051,False
888,625,6,9286,9457,False
889,281,1,3100,5657,True
889,309,0,243,503,True
889,302,0,1054,1922,True
889,211,4,27,124,True
889,622,5,5912,10148,True
889,476,4,4790,9608,False
889,384,5,4216,9734,True
890,65,1,6805,6878,True
890,389,5,2646,9547,False
890,390,3,1606,6307,True
890,282,4,6212,13260,False
891,459,3,2265,5058,False
891,27,4,3541,13422,True
892,537,5,4569,4676,True
892,406,3,1432,14653,False
892,309,3,8498,14228,True
892,625,5,11387,11714,False
892,416,6,1996,2546,False
893,261,0,3684,8015,True
893,316,0,6212,13817,False
893,229,6,58,5846,False
893,470,6,4804,8431,True
894,262,0,1926,2309,False
894,467,4,6775,14879,False
895,342,2,10017,14108,True
895,604,5,1688,12510,True
895,401,5,2362,4876,True
895,29,5,2058,5000,True
895,119,2,7914,11792,True
895,518,6,7853,13961,True
896,596,4,2232,2326,False
896,184,4,176,285,True
896,230,1,6863,7446,False
896,326,1,4102,8187,True
896,180,6,4335,5724,False
896,612,2,1425,1484,False
896,564,5,1824,4302,False
896,397,0,959,1392,False
896,39,6,8992,11850,True
897,150,1,5055,10581,False
897,589,0,89,373,False
897,220,1,803,1273,True
897,148,3,35,7063,True
897,267,5,597,1120,True
898,554,4,1309,2167,True
899,281,0,3226,9262,True
899,192,0,3387,10165,False
899,606,5,1984,9209,False
899,503,1,1993,7421,True
899,222,5,449,1534,True
899,566,0,2514,6228,False
899,490,2,24,904,True
900,260,6,645,2490,True
900,302,0,14505,14873,True
900,210,4,2655,11084,True
900,465,3,3172,4973,True
900,205,1,505,3018,False
900,404,6,3965,11061,False
900,181,4,8647,14292,True
900,170,1,4028,4883,False
900,450,5,178,498,False
901,486,1,4462,10080,False
901,449,5,212,252,False
901,115,3,983,13461,False
901,290,6,1681,4223,False
901,123,3,1120,10051,True
901,298,3,2019,6182,True
901,50,3,10535,13120,False
901,39,2,2629,2704,True
902,595,1,451,1968,True
902,92,2,2261,5298,True
902,346,6,5443,7619,True
902,160,5,12198,14182,True
902,58,3,4103,13093,True
902,175,3,5658,11657,True
902,197,1,1043,2709,False
902,199,4,3091,4313,True
902,49,1,5093,5344,True
903,50,3,4360,13952,True
903,398,6,586,1691,False
903,191,5,607,5397,True
904,496,5,74,1038,True
904,330,1,8816,10527,True
904,336,6,9607,14291,True
905,44,1,1276,5587,False
905,410,2,4192,13377,False
905,255,4,8596,10255,False
905,54,0,1575,6630,False
905,43,0,4262,4859,False
906,610,3,715,1056,False
906,228,1,39,49,True
906,149,4,4387,8479,True
906,241,5,6191,11780,True
907,60,4,913,5879,True
908,226,4,885,8741,False
908,256,1,1029,13050,True
908,76,6,1804,6588,False
908,413,5,4293,12265,True
908,562,2,4095,13929,False
908,551,2,2455,6296,False
908,510,6,395,5876,False
908,279,5,6807,12188,True
908,183,3,251,1203,True
909,244,5,876,8993,True
909,472,4,454,5864,True
909,251,0,432,632,True
909,480,3,5637,14950,False
909,574,0,123,288,False
909,123,2,3416,11624,True
909,249,4,1529,4390,False
909,292,0,2494,6046,True
909,269,4,2676,2827,True
910,411,2,4782,5325,True
910,503,2,243,5321,True
911,162,0,4703,10310,True
911,592,5,11160,14866,False
911,176,5,2879,4269,False
911,498,6,204,467,False
911,18,0,11843,14016,True
912,99,2,1175,10807,False
912,406,1,3800,4295,False
913,543,6,7764,9731,True
914,295,4,8821,9165,True
914,336,2,6954,9529,True
914,184,1,6871,10920,True
914,160,1,97,2214,False
915,497,6,8331,10353,False
915,135,5,6802,7620,False
915,58,6,1021,3026,True
915,504,5,584,6437,True
915,62,2,4258,10582,True
915,608,4,522,2689,True
915,327,0,3212,6656,False
916,472,4,5605,7930,False
916,232,0,453,3908,False
916,403,2,676,829,False
916,212,2,1159,2589,True
916,40,2,9391,10111,True
916,39,0,3180,10926,False
916,516,5,10823,13253,False
916,563,6,672,2736,False
916,133,5,703,2907,True
917,332,4,5395,12212,False
917,495,6,690,5802,True
917,424,6,12077,13820,False
917,326,4,12114,14783,False
917,344,1,13144,13402,False
917,633,2,10,10703,False
917,288,4,8008,14730,False
918,460,6,6213,9571,False
918,604,4,1151,1581,True
919,255,4,7,71,False
920,352,2,41,123,False
920,76,6,32,1459,False
920,405,0,4569,9103,True
920,175,0,279,474,True
920,45,4,4747,7092,False
920,498,2,9381,11464,False
921,92,0,510,3629,False
921,94,4,12202,14806,True
921,9,1,334,2600,True
921,358,4,9757,11184,False
921,3,1,1453,11710,True
921,419,5,7550,14193,True
922,257,6,3208,3659,False
922,637,3,541,548,False
922,417,3,8464,12489,False
922,135,5,5618,8574,True
923,75,4,1854,14205,True
923,453,5,3339,14187,False
923,64,4,7701,10345,True
924,120,0,11,39,False
924,547,0,2132,14087,True
924,406,2,5010,9035,False
924,6,3,3126,4858,False
924,408,6,106,920,True
924,309,1,12695,13773,False
924,611,5,1160,1907,False
925,433,1,2177,2640,False
925,45,3,2118,3399,True
926,406,6,6204,13889,False
926,249,6,5081,13888,True
926,96,0,1405,3925,False
926,139,1,9682,11527,True
926,574,0,1361,2375,False
927,105,3,4132,4704,True
927,237,3,5763,12388,True
927,118,5,85,4192,True
928,532,5,10651,14758,False
928,68,0,5129,12239,False
928,607,4,1081,12263,False
928,573,5,3910,7650,False
928,191,3,7209,8461,False
928,232,6,1797,12231,True
928,522,2,7687,11513,False
928,267,5,1087,7712,True
929,56,5,7790,8267,True
929,40,2,13289,14838,False
929,639,0,3184,6776,False
929,269,5,3135,8031,True
929,268,5,8154,14024,False
929,501,3,881,3799,False
929,142,3,4092,7325,False
929,328,2,158,275,False
930,374,5,706,1193,True
930,183,3,79,1033,False
930,520,6,5130,5535,True
930,354,1,2156,3337,False
930,200,1,256,288,False
930,513,1,12771,14793,True
930,118,0,6947,8144,True
930,644,5,298,845,True
930,336,2,10788,11455,True
931,436,2,190,1233,True
932,20,3,2955,3263,True
932,389,3,11238,13556,False
932,513,2,6931,8947,True
932,90,4,1336,4835,True
933,225,6,1162,2520,True
933,416,6,6292,10133,True
933,140,3,1983,5097,True
933,545,2,7552,10871,False
933,121,2,2795,14615,True
934,147,3,4509,12960,True
934,32,0,1489,11051,True
934,490,4,3610,6434,True
934,420,5,1081,3156,False
934,142,3,1361,6659,True
934,458,4,422,451,True
935,354,6,3714,8602,False
935,646,5,8792,13994,False
935,344,3,4255,4511,True
935,134,5,7719,10386,False
935,101,6,10118,11049,False
935,30,3,5545,11797,True
935,410,6,1211,1720,True
936,465,4,166,1447,False
936,247,2,430,7294,True
936,543,1,654,5363,True
936,587,6,88,13853,False
936,82,1,5903,12850,True
936,227,6,1167,3631,False
936,611,6,8408,11385,True
937,194,5,1545,4301,True
937,624,4,4861,9333,True
938,572,6,885,3729,False
938,424,0,86,308,True
938,567,2,37,202,True
938,158,4,2742,3936,True
938,169,3,9969,10576,False
938,396,6,8603,10181,False
939,526,6,2913,3665,True
939,225,6,3656,5949,False
939,489,1,350,13423,True
939,73,2,885,9866,False
939,429,6,2040,3654,False
939,462,1,1041,5756,True
940,9,5,8212,13262,True
940,158,1,51,1133,False
940,503,2,9661,14212,False
940,591,5,6498,8445,True
940,48,4,6260,9514,True
940,502,4,771,2392,False
940,369,6,1818,2819,False
940,268,3,4852,10018,False
941,619,4,97,337,False
941,551,0,12044,13447,True
941,35,6,1899,5286,False
941,135,1,7881,13834,False
942,447,3,7566,13547,False
942,257,5,28,499,True
942,114,5,2357,11074,False
942,39,5,836,14348,True
942,556,2,4199,5854,True
942,207,1,5451,11915,True
943,285,2,5487,7514,False
943,12,5,2433,3512,False
943,588,1,6052,12828,True
943,362,2,175,6849,False
944,353,3,6418,12467,False
944,276,5,744,1393,True
945,491,4,3737,7824,True
945,418,2,30,3728,False
945,302,6,775,13770,True
946,114,3,9501,11309,False
946,312,3,44,2080,True
946,159,5,5364,12071,False
946,497,5,2025,8096,True
946,345,4,3728,3874,False
946,11,6,1039,3526,False
946,562,3,4714,13866,True
946,99,2,4327,7395,False
946,528,4,4720,6738,False
947,571,0,958,5575,False
948,83,6,1923,14423,True
949,602,4,5401,6374,True
949,450,6,10845,11439,True
949,447,0,962,14750,False
949,263,2,940,3887,False
949,252,2,1821,1890,True
949,402,2,9481,11845,True
949,542,4,293,1841,True
949,442,0,1530,3213,True
949,290,5,19,156,False
950,320,0,3651,5413,False
950,193,0,688,2562,True
950,9,2,2160,5768,True
950,361,0,2318,2327,False
951,503,1,1447,3615,True
951,502,3,4890,6742,False
951,577,2,810,8426,False
952,632,2,147,654,False
952,88,1,7665,11205,False
952,311,6,3091,8788,False
952,279,5,3094,8844,False
952,90,4,6239,6305,True
952,249,4,1976,5043,False
952,551,1,146,268,False
952,365,0,2054,4199,False
952,213,4,7570,10152,True
953,14,3,10777,10943,False
953,100,4,3020,5045,True
953,77,4,1921,4080,False
953,239,1,1091,1335,False
954,320,1,3932,7285,True
954,584,0,2173,2392,True
954,12,2,6278,7502,True
954,583,6,5826,9589,False
954,539,3,8497,10558,False
955,312,2,825,3076,False
955,630,0,610,8586,True
955,532,6,181,3892,True
955,294,3,9187,10072,True
955,251,1,5874,9421,False
956,295,2,4886,9978,False
956,175,0,5049,10120,False
956,464,3,11093,13215,True
956,313,0,1294,12082,True
956,152,0,501,7579,True
956,400,3,3784,12577,False
956,15,3,611,9766,False
956,154,2,5528,7847,True
957,623,0,6786,12271,False
958,566,3,3278,8826,True
959,88,1,1696,2663,True
959,645,3,6186,10400,True
959,105,0,194,380,True
959,637,3,5050,7227,False
959,529,4,4547,7963,True
959,529,3,14226,14299,False
960,387,0,604,876,False
960,409,6,1727,12569,True
960,352,3,977,1457,True
960,264,2,374,673,True
960,541,4,7066,7109,True
961,97,4,161,256,False
961,305,6,6475,12547,False
961,71,3,68,1578,False
961,319,2,547,3311,True
961,232,4,3257,13848,False
961,68,1,2764,13141,False
961,575,2,12010,12192,False
961,282,4,813,6944,True
961,510,2,13181,14234,True
962,428,6,311,5953,False
962,378,3,5506,14234,False
962,19,5,5090,6376,False
962,53,3,3137,4568,False
962,260,2,3299,3409,False
963,377,6,757,810,True
963,136,2,308,3514,True
963,81,5,5300,13957,False
963,444,5,2183,3150,True
963,45,5,4742,11181,False
963,629,2,1695,5646,False
963,243,1,8486,11716,False
963,518,6,3903,13542,True
964,260,5,512,12811,True
964,309,2,929,3718,False
964,19,2,3212,3683,False
964,277,0,2550,4152,False
964,301,5,1399,1405,True
964,103,0,1073,8766,False
964,382,6,103,175,False
964,508,5,4613,6582,False
965,223,3,365,1234,True
965,435,0,1597,4410,True
965,103,6,2782,8498,False
965,111,1,10343,13855,False
965,83,1,5701,13379,True
965,138,6,8507,9101,True
966,497,6,2430,7842,False
967,372,0,218,1805,False
967,171,2,4842,5620,True
968,633,0,1040,5083,True
968,618,6,15,62,True
968,306,5,1332,9054,False
968,143,4,923,1093,False
968,628,2,6912,14947,False
968,436,0,4162,9243,True
968,450,1,581,1291,True
968,500,3,1699,3243,True
969,6,3,3127,6105,False
969,208,0,848,1776,True
969,208,6,2795,8250,False
969,353,3,1536,1560,False
969,38,2,5857,14572,True
969,426,0,9815,10768,True
969,320,1,2419,6960,False
969,501,2,280,12600,True
969,31,3,11559,13974,False
970,563,6,2276,12482,False
970,519,0,132,3180,False
970,348,6,8985,12776,False
970,110,6,4885,8054,True
970,595,3,3483,5629,False
970,496,1,1541,3339,False
971,554,3,6463,9533,False
971,124,6,2755,3861,True
972,547,6,753,7987,True
972,499,5,396,565,True
972,300,0,586,14141,False
972,268,1,3694,4459,True
972,460,6,429,6555,True
972,427,5,2256,12133,False
972,271,6,5950,7633,True
973,490,2,52,6370,True
973,631,3,359,2073,True
973,516,0,2545,3757,True
973,550,4,1480,1571,True
973,122,2,7862,14372,False
973,516,4,768,11776,True
974,279,2,9978,13936,False
974,245,6,1478,7220,True
974,416,6,5091,6697,True
974,258,1,3138,4915,True
974,493,1,3493,10833,False
974,617,0,12237,13357,False
975,393,1,3920,8495,False
975,573,4,232,386,False
975,131,0,659,703,False
975,14,1,2102,2400,True
975,189,6,4434,6361,True
975,544,1,12722,13087,True
975,217,6,6927,6996,True
975,522,4,7209,10097,True
976,155,2,107,1955,True
976,327,3,4280,4377,False
976,125,5,5229,7848,False
976,132,4,1760,3302,True
976,556,6,11099,12252,True
976,218,6,759,1251,True
976,122,4,3996,5546,False
976,423,1,2480,8373,True
976,590,2,2921,4736,False
977,635,6,5913,7233,False
977,461,0,483,5624,True
977,517,4,4724,7068,False
977,346,4,473,10752,False
977,131,0,9780,11710,False
977,136,6,4942,5119,True
977,327,0,7504,9003,True
977,1,6,747,10075,False
978,617,3,278,12921,False
978,520,6,3518,8569,False
978,313,2,3442,12194,False
978,51,5,8681,13108,True
978,557,0,2962,8502,True
978,106,0,13423,14640,False
978,89,4,4050,13310,False
978,179,5,1658,1784,False
978,460,6,12912,14994,True
979,484,6,1729,2161,True
979,203,4,4137,12154,True
979,361,1,12055,14016,False
979,149,0,729,6490,True
979,113,3,335,1201,False
980,78,5,13081,14752,True
980,537,6,3518,3526,False
980,482,0,333,610,True
980,465,4,6905,7841,False
980,8,0,2939,5865,True
980,42,4,5223,7146,False
980,95,2,5024,11341,False
980,113,0,6307,9524,False
981,639,4,6331,9851,False
981,538,0,884,3466,False
981,66,6,6792,9302,False
981,429,1,338,2009,False
981,468,1,3030,7434,False
981,465,0,1000,1106,False
981,290,6,4419,4660,False
981,405,5,1795,8996,True
981,632,6,4233,10793,True
982,89,0,7623,11204,False
982,50,5,449,2410,False
982,365,4,678,4474,True
982,503,4,270,730,True
982,219,0,13967,14154,False
982,391,5,5463,13286,False
982,129,5,4848,6814,True
983,44,6,11239,11255,True
983,157,3,7346,12880,False
984,598,5,9585,11392,True
984,203,4,9550,11072,True
985,68,6,1000,1552,False
985,115,1,5021,5422,False
985,301,3,1566,13981,False
985,175,6,650,4737,False
985,54,3,1250,2804,True
985,167,6,117,10113,True
986,241,3,190,3752,True
986,356,0,2494,3278,True
986,107,2,1601,2259,True
986,147,4,3717,4310,False
986,100,4,978,2283,True
986,219,6,11142,14201,False
986,301,4,379,967,True
987,21,3,915,1090,False
987,428,1,6310,8915,False
987,488,4,286,1527,False
987,128,6,477,693,True
987,570,6,4486,9445,False
987,593,3,138,194,True
988,113,6,743,1344,False
988,637,5,9895,14092,True
988,373,5,810,4524,True
988,559,2,4678,8140,False
988,150,3,10925,12370,True
988,649,1,914,14714,True
988,521,3,88,1063,False
989,552,2,3132,3574,False
989,462,5,2554,2811,False
990,9,5,4616,11690,False
990,486,4,137,219,False
990,139,5,1308,4328,True
990,554,0,10541,10738,False
990,564,2,3575,11594,False
991,202,4,6743,14845,True
991,131,0,560,6677,True
992,144,0,497,6138,False
992,623,4,1714,5766,False
992,295,5,7637,10682,False
992,145,5,1862,2246,True
992,424,4,2430,11597,False
992,386,6,9391,10332,True
993,452,1,560,1096,True
993,378,0,3868,14665,False
993,531,1,9104,14875,True
993,350,0,2644,6411,True
993,189,4,70,3496,True
993,536,5,898,6251,True
993,397,6,10262,12527,False
993,373,2,4328,5639,True
993,382,6,964,7260,False
994,201,3,616,3440,True
994,295,5,4101,11373,True
994,646,2,7739,8336,False
994,70,5,8435,13204,False
994,485,2,5625,7584,False
994,180,6,4086,13712,False
994,34,2,1255,7022,False
994,494,5,479,12393,False
994,357,0,2242,5872,False
995,104,0,5342,6977,False
995,77,4,217,7396,False
996,152,3,2498,3883,True
997,94,5,60,75,False
997,26,5,186,4210,False
997,199,6,1815,3856,False
997,259,2,4614,9660,True
997,388,0,5057,6249,False
997,199,2,4488,5003,False
998,245,2,4335,7731,True
998,360,0,3963,8659,False
999,90,2,170,9809,False
999,78,2,126,375,True
1000,441,2,4,55,True
1000,303,6,4235,13875,False
1000,592,1,5231,8056,False
1000,339,4,1412,3999,True
1000,645,5,5458,6513,True
